TABLE NAME,COLUM NAME,COLUM NAME.1,COLUM NAME.2,Unnamed: 4,Unnamed: 5,Unnamed: 6,COLUM NAME.3,Unnamed: 8
"(107, 10, 'Monday-10-21'),",107,10,2024-10-21 00:00:00,DEUREG001,0,1,10,2024-10-21 00:00:00
"(108, 40, 'Monday-10-21'),",108,40,2024-10-21 00:00:00,DEUREG002,9,1,40,2024-10-21 00:00:00
"(109, 16745, 'Monday-10-21'),",109,16745,2024-10-21 00:00:00,DEURKW001,20344,0,16745,2024-10-21 00:00:00
"(110, 6940, 'Monday-10-21'),",110,6940,2024-10-21 00:00:00,DEUSAR001,17222,0,6940,2024-10-21 00:00:00
"(111, -37, 'Monday-10-21'),",111,-37,2024-10-21 00:00:00,DEUSCF001,1487,0,-37,2024-10-21 00:00:00
"(112, 3, 'Monday-10-21'),",112,3,2024-10-21 00:00:00,DEUSRD001,2222,0,3,2024-10-21 00:00:00
"(113, 0, 'Monday-10-21'),",113,0,2024-10-21 00:00:00,DEUSTM001,35,0,0,2024-10-21 00:00:00
"(114, 0, 'Monday-10-21'),",114,0,2024-10-21 00:00:00,DEUUCH001,0,0,0,2024-10-21 00:00:00
"(115, 195, 'Monday-10-21'),",115,195,2024-10-21 00:00:00,DEUUEN001,2322,0,195,2024-10-21 00:00:00
"(116, 3995, 'Monday-10-21'),",116,3995,2024-10-21 00:00:00,DEUULZ001,5700,0,3995,2024-10-21 00:00:00
"(117, 1954, 'Monday-10-21'),",117,1954,2024-10-21 00:00:00,DEUWBW001,2222,0,1954,2024-10-21 00:00:00
"(118, 72, 'Monday-10-21'),",118,72,2024-10-21 00:00:00,DEUWDR001,3341,0,72,2024-10-21 00:00:00
"(119, 0, 'Monday-10-21'),",119,0,2024-10-21 00:00:00,DEUWIS001,0,0,0,2024-10-21 00:00:00
"(120, 4257, 'Monday-10-21'),",120,4257,2024-10-21 00:00:00,DEUWLZ001,3208,1,4257,2024-10-21 00:00:00
"(121, 15, 'Monday-10-21'),",121,15,2024-10-21 00:00:00,DEUWMO001,2222,0,15,2024-10-21 00:00:00
"(122, -27949, 'Monday-10-21'),",122,-27949,2024-10-21 00:00:00,DEUWOB001 ,16508,0,-27949,2024-10-21 00:00:00
"(123, 203, 'Monday-10-21'),",123,203,2024-10-21 00:00:00,DEUWVN001,2222,0,203,2024-10-21 00:00:00
"(124, 5913, 'Monday-10-21'),",124,5913,2024-10-21 00:00:00,DEUZET001,8184,0,5913,2024-10-21 00:00:00
"(125, 0, 'Monday-10-21'),",125,0,2024-10-21 00:00:00,DEUZUE001,0,0,0,2024-10-21 00:00:00
"(126, -17328, 'Monday-10-21'),",126,-17328,2024-10-21 00:00:00,DEUZWI001,3433,0,-17328,2024-10-21 00:00:00
"(127, 7170, 'Monday-10-21'),",127,7170,2024-10-21 00:00:00,DEUZWI002,9296,0,7170,2024-10-21 00:00:00
"(128, 5, 'Monday-10-21'),",128,5,2024-10-21 00:00:00,DEUZWI003,500,0,5,2024-10-21 00:00:00
"(1, 114, 'Tuesday-10-22'),",1,114,2024-10-22 00:00:00,DEU010   B,2222,0,114,2024-10-22 00:00:00
"(2, 5, 'Tuesday-10-22'),",2,5,2024-10-22 00:00:00,DEU0111  B,22834,0,5,2024-10-22 00:00:00
"(3, 0, 'Tuesday-10-22'),",3,0,2024-10-22 00:00:00,DEU07024 L,2000,0,0,2024-10-22 00:00:00
"(4, 484, 'Tuesday-10-22'),",4,484,2024-10-22 00:00:00,DEU110071L,2222,0,484,2024-10-22 00:00:00
"(5, 2, 'Tuesday-10-22'),",5,2,2024-10-22 00:00:00,DEU1120  L,0,1,2,2024-10-22 00:00:00
"(6, 0, 'Tuesday-10-22'),",6,0,2024-10-22 00:00:00,DEU1162  L,3000,0,0,2024-10-22 00:00:00
"(7, 9, 'Tuesday-10-22'),",7,9,2024-10-22 00:00:00,DEU1206  L,327,0,9,2024-10-22 00:00:00
"(8, -131, 'Tuesday-10-22'),",8,-131,2024-10-22 00:00:00,DEU1299  L,296,0,-131,2024-10-22 00:00:00
"(9, 1, 'Tuesday-10-22'),",9,1,2024-10-22 00:00:00,DEU1401  L,6,0,1,2024-10-22 00:00:00
"(10, 1, 'Tuesday-10-22'),",10,1,2024-10-22 00:00:00,DEU1420  L,2222,0,1,2024-10-22 00:00:00
"(11, 0, 'Tuesday-10-22'),",11,0,2024-10-22 00:00:00,DEU1504  L,5000,0,0,2024-10-22 00:00:00
"(12, -2, 'Tuesday-10-22'),",12,-2,2024-10-22 00:00:00,DEU1543  L,1500,0,-2,2024-10-22 00:00:00
"(13, -2, 'Tuesday-10-22'),",13,-2,2024-10-22 00:00:00,DEU1544  L,500,0,-2,2024-10-22 00:00:00
"(14, 0, 'Tuesday-10-22'),",14,0,2024-10-22 00:00:00,DEU1702  L,0,0,0,2024-10-22 00:00:00
"(15, 1, 'Tuesday-10-22'),",15,1,2024-10-22 00:00:00,DEU2120  L,0,1,1,2024-10-22 00:00:00
"(16, 2, 'Tuesday-10-22'),",16,2,2024-10-22 00:00:00,DEU2181  L,0,1,2,2024-10-22 00:00:00
"(17, 208, 'Tuesday-10-22'),",17,208,2024-10-22 00:00:00,DEU21K01 L,2222,0,208,2024-10-22 00:00:00
"(18, 650, 'Tuesday-10-22'),",18,650,2024-10-22 00:00:00,DEU21P05 L,2222,0,650,2024-10-22 00:00:00
"(19, 3, 'Tuesday-10-22'),",19,3,2024-10-22 00:00:00,DEU21P20 L,2222,0,3,2024-10-22 00:00:00
"(20, 8, 'Tuesday-10-22'),",20,8,2024-10-22 00:00:00,DEU21W46 L,17,0,8,2024-10-22 00:00:00
"(21, 0, 'Tuesday-10-22'),",21,0,2024-10-22 00:00:00,DEU2272  L,0,0,0,2024-10-22 00:00:00
"(22, 668, 'Tuesday-10-22'),",22,668,2024-10-22 00:00:00,DEU22P10 L,2222,0,668,2024-10-22 00:00:00
"(23, 407, 'Tuesday-10-22'),",23,407,2024-10-22 00:00:00,DEU22P46 L,2222,0,407,2024-10-22 00:00:00
"(24, -36, 'Tuesday-10-22'),",24,-36,2024-10-22 00:00:00,DEU22P69 L,366,0,-36,2024-10-22 00:00:00
"(25, 2, 'Tuesday-10-22'),",25,2,2024-10-22 00:00:00,DEU240   B,2000,0,2,2024-10-22 00:00:00
"(26, 7, 'Tuesday-10-22'),",26,7,2024-10-22 00:00:00,DEU340   B,8,0,7,2024-10-22 00:00:00
"(27, 1, 'Tuesday-10-22'),",27,1,2024-10-22 00:00:00,DEU3799  L,5000,0,1,2024-10-22 00:00:00
"(28, 980, 'Tuesday-10-22'),",28,980,2024-10-22 00:00:00,DEU520   N,420,1,980,2024-10-22 00:00:00
"(29, 0, 'Tuesday-10-22'),",29,0,2024-10-22 00:00:00,DEU530   N,3000,0,0,2024-10-22 00:00:00
"(30, 6, 'Tuesday-10-22'),",30,6,2024-10-22 00:00:00,DEU620   B,8,0,6,2024-10-22 00:00:00
"(31, 0, 'Tuesday-10-22'),",31,0,2024-10-22 00:00:00,DEU620   N,3000,0,0,2024-10-22 00:00:00
"(32, 0, 'Tuesday-10-22'),",32,0,2024-10-22 00:00:00,DEU68024 L,2000,0,0,2024-10-22 00:00:00
"(33, -535, 'Tuesday-10-22'),",33,-535,2024-10-22 00:00:00,DEU700Y  H,2000,0,-535,2024-10-22 00:00:00
"(34, 168, 'Tuesday-10-22'),",34,168,2024-10-22 00:00:00,DEU7071  H,3500,0,168,2024-10-22 00:00:00
"(35, 0, 'Tuesday-10-22'),",35,0,2024-10-22 00:00:00,DEU70DUE L,0,0,0,2024-10-22 00:00:00
"(36, 1411, 'Tuesday-10-22'),",36,1411,2024-10-22 00:00:00,DEU780   B,2500,0,1411,2024-10-22 00:00:00
"(37, 0, 'Tuesday-10-22'),",37,0,2024-10-22 00:00:00,DEU78055 L,2500,0,0,2024-10-22 00:00:00
"(38, 160, 'Tuesday-10-22'),",38,160,2024-10-22 00:00:00,DEU790   B,314,0,160,2024-10-22 00:00:00
"(39, 0, 'Tuesday-10-22'),",39,0,2024-10-22 00:00:00,DEU81024 L,2000,0,0,2024-10-22 00:00:00
"(40, 0, 'Tuesday-10-22'),",40,0,2024-10-22 00:00:00,DEU83024 L,2000,0,0,2024-10-22 00:00:00
"(41, 12153, 'Tuesday-10-22'),",41,12153,2024-10-22 00:00:00,DEU850   B,13368,0,12153,2024-10-22 00:00:00
"(42, 0, 'Tuesday-10-22'),",42,0,2024-10-22 00:00:00,DEU85016 L,0,0,0,2024-10-22 00:00:00
"(43, 1304, 'Tuesday-10-22'),",43,1304,2024-10-22 00:00:00,DEUBIE001,500,1,1304,2024-10-22 00:00:00
"(44, 0, 'Tuesday-10-22'),",44,0,2024-10-22 00:00:00,DEUBRE001,0,0,0,2024-10-22 00:00:00
"(45, 0, 'Tuesday-10-22'),",45,0,2024-10-22 00:00:00,DEUBRE002,0,0,0,2024-10-22 00:00:00
"(46, -8502, 'Tuesday-10-22'),",46,-8502,2024-10-22 00:00:00,DEUBRV001,22254,0,-8502,2024-10-22 00:00:00
"(47, -1751, 'Tuesday-10-22'),",47,-1751,2024-10-22 00:00:00,DEUBRV002,2191,0,-1751,2024-10-22 00:00:00
"(48, 136, 'Tuesday-10-22'),",48,136,2024-10-22 00:00:00,DEUBTL001,2528,0,136,2024-10-22 00:00:00
"(49, 1973, 'Tuesday-10-22'),",49,1973,2024-10-22 00:00:00,DEUCAN001,1971,1,1973,2024-10-22 00:00:00
"(50, -217, 'Tuesday-10-22'),",50,-217,2024-10-22 00:00:00,DEUCUX001,3000,0,-217,2024-10-22 00:00:00
"(51, -1205, 'Tuesday-10-22'),",51,-1205,2024-10-22 00:00:00,DEUCUX002,3000,0,-1205,2024-10-22 00:00:00
"(52, 4042, 'Tuesday-10-22'),",52,4042,2024-10-22 00:00:00,DEUDAR001,3200,1,4042,2024-10-22 00:00:00
"(53, 0, 'Tuesday-10-22'),",53,0,2024-10-22 00:00:00,DEUDAR002,0,0,0,2024-10-22 00:00:00
"(54, 0, 'Tuesday-10-22'),",54,0,2024-10-22 00:00:00,DEUDD    K,3000,0,0,2024-10-22 00:00:00
"(55, 5242, 'Tuesday-10-22'),",55,5242,2024-10-22 00:00:00,DEUDRS001,8056,0,5242,2024-10-22 00:00:00
"(56, 0, 'Tuesday-10-22'),",56,0,2024-10-22 00:00:00,DEUDUE001,0,0,0,2024-10-22 00:00:00
"(57, 622, 'Tuesday-10-22'),",57,622,2024-10-22 00:00:00,DEUDUI001,4014,0,622,2024-10-22 00:00:00
"(58, 14, 'Tuesday-10-22'),",58,14,2024-10-22 00:00:00,DEUEGI001,2222,0,14,2024-10-22 00:00:00
"(59, 0, 'Tuesday-10-22'),",59,0,2024-10-22 00:00:00,DEUEMD   L,3000,0,0,2024-10-22 00:00:00
"(60, -14855, 'Tuesday-10-22'),",60,-14855,2024-10-22 00:00:00,DEUEME001,11619,0,-14855,2024-10-22 00:00:00
"(61, -6859, 'Tuesday-10-22'),",61,-6859,2024-10-22 00:00:00,DEUEME002,44650,0,-6859,2024-10-22 00:00:00
"(62, 1566, 'Tuesday-10-22'),",62,1566,2024-10-22 00:00:00,DEUEME003,10300,0,1566,2024-10-22 00:00:00
"(63, 6589, 'Tuesday-10-22'),",63,6589,2024-10-22 00:00:00,DEUEME004,3000,1,6589,2024-10-22 00:00:00
"(64, 0, 'Tuesday-10-22'),",64,0,2024-10-22 00:00:00,DEUEME005,3000,0,0,2024-10-22 00:00:00
"(65, 1731, 'Tuesday-10-22'),",65,1731,2024-10-22 00:00:00,DEUEME006,1995,0,1731,2024-10-22 00:00:00
"(66, 5079, 'Tuesday-10-22'),",66,5079,2024-10-22 00:00:00,DEUESS001,4500,1,5079,2024-10-22 00:00:00
"(67, 2457, 'Tuesday-10-22'),",67,2457,2024-10-22 00:00:00,DEUFAB001,3157,0,2457,2024-10-22 00:00:00
"(68, 1301, 'Tuesday-10-22'),",68,1301,2024-10-22 00:00:00,DEUFLB001,2222,0,1301,2024-10-22 00:00:00
"(69, 2422, 'Tuesday-10-22'),",69,2422,2024-10-22 00:00:00,DEUFUW001,4754,0,2422,2024-10-22 00:00:00
"(70, 3447, 'Tuesday-10-22'),",70,3447,2024-10-22 00:00:00,DEUGHU001,6622,0,3447,2024-10-22 00:00:00
"(71, 1164, 'Tuesday-10-22'),",71,1164,2024-10-22 00:00:00,DEUGIG001,890,1,1164,2024-10-22 00:00:00
"(72, 2195, 'Tuesday-10-22'),",72,2195,2024-10-22 00:00:00,DEUGIZ001,1500,1,2195,2024-10-22 00:00:00
"(73, 0, 'Tuesday-10-22'),",73,0,2024-10-22 00:00:00,DEUGME001,369,0,0,2024-10-22 00:00:00
"(74, 0, 'Tuesday-10-22'),",74,0,2024-10-22 00:00:00,DEUGRM001,0,0,0,2024-10-22 00:00:00
"(75, -2508, 'Tuesday-10-22'),",75,-2508,2024-10-22 00:00:00,DEUHAJ001,11492,0,-2508,2024-10-22 00:00:00
"(76, 1175, 'Tuesday-10-22'),",76,1175,2024-10-22 00:00:00,DEUHAJ002,2222,0,1175,2024-10-22 00:00:00
"(77, 21, 'Tuesday-10-22'),",77,21,2024-10-22 00:00:00,DEUHAJ003,106,0,21,2024-10-22 00:00:00
"(78, 9, 'Tuesday-10-22'),",78,9,2024-10-22 00:00:00,DEUHAJ004,175,0,9,2024-10-22 00:00:00
"(79, 3969, 'Tuesday-10-22'),",79,3969,2024-10-22 00:00:00,DEUHAM001,3000,1,3969,2024-10-22 00:00:00
"(80, -2129, 'Tuesday-10-22'),",80,-2129,2024-10-22 00:00:00,DEUHAM002,2259,0,-2129,2024-10-22 00:00:00
"(81, 1, 'Tuesday-10-22'),",81,1,2024-10-22 00:00:00,DEUHEA001,0,1,1,2024-10-22 00:00:00
"(82, 86, 'Tuesday-10-22'),",82,86,2024-10-22 00:00:00,DEUHEN001,2222,0,86,2024-10-22 00:00:00
"(83, 2855, 'Tuesday-10-22'),",83,2855,2024-10-22 00:00:00,DEUHMA001,2222,1,2855,2024-10-22 00:00:00
"(84, 8294, 'Tuesday-10-22'),",84,8294,2024-10-22 00:00:00,DEUILG001,8140,1,8294,2024-10-22 00:00:00
"(85, -24037, 'Tuesday-10-22'),",85,-24037,2024-10-22 00:00:00,DEUING001,5314,0,-24037,2024-10-22 00:00:00
"(86, 9835, 'Tuesday-10-22'),",86,9835,2024-10-22 00:00:00,DEUKAK001,2222,1,9835,2024-10-22 00:00:00
"(87, 1346, 'Tuesday-10-22'),",87,1346,2024-10-22 00:00:00,DEUKAS001,2222,0,1346,2024-10-22 00:00:00
"(88, 7619, 'Tuesday-10-22'),",88,7619,2024-10-22 00:00:00,DEUKIP001,5884,1,7619,2024-10-22 00:00:00
"(89, 557, 'Tuesday-10-22'),",89,557,2024-10-22 00:00:00,DEUKT2001,700,0,557,2024-10-22 00:00:00
"(90, -1334, 'Tuesday-10-22'),",90,-1334,2024-10-22 00:00:00,DEULBC001,3500,0,-1334,2024-10-22 00:00:00
"(91, -1558, 'Tuesday-10-22'),",91,-1558,2024-10-22 00:00:00,DEULBC002,3500,0,-1558,2024-10-22 00:00:00
"(92, 1, 'Tuesday-10-22'),",92,1,2024-10-22 00:00:00,DEULDX001,1500,0,1,2024-10-22 00:00:00
"(93, 2733, 'Tuesday-10-22'),",93,2733,2024-10-22 00:00:00,DEULEH001,2000,1,2733,2024-10-22 00:00:00
"(94, 1, 'Tuesday-10-22'),",94,1,2024-10-22 00:00:00,DEUMMD001,500,0,1,2024-10-22 00:00:00
"(95, 403, 'Tuesday-10-22'),",95,403,2024-10-22 00:00:00,DEUMUM001,2477,0,403,2024-10-22 00:00:00
"(96, 55, 'Tuesday-10-22'),",96,55,2024-10-22 00:00:00,DEUNBI001,1464,0,55,2024-10-22 00:00:00
"(97, 3072, 'Tuesday-10-22'),",97,3072,2024-10-22 00:00:00,DEUNDS001,2556,1,3072,2024-10-22 00:00:00
"(98, 10291, 'Tuesday-10-22'),",98,10291,2024-10-22 00:00:00,DEUNEM001,48129,0,10291,2024-10-22 00:00:00
"(99, 6640, 'Tuesday-10-22'),",99,6640,2024-10-22 00:00:00,DEUNSS001,4122,1,6640,2024-10-22 00:00:00
"(100, 2812, 'Tuesday-10-22'),",100,2812,2024-10-22 00:00:00,DEUNUE001,1460,1,2812,2024-10-22 00:00:00
"(101, -1528, 'Tuesday-10-22'),",101,-1528,2024-10-22 00:00:00,DEUOSN001,650,0,-1528,2024-10-22 00:00:00
"(102, 3178, 'Tuesday-10-22'),",102,3178,2024-10-22 00:00:00,DEUOSN002,3146,1,3178,2024-10-22 00:00:00
"(103, 1494, 'Tuesday-10-22'),",103,1494,2024-10-22 00:00:00,DEUOSN003,1605,0,1494,2024-10-22 00:00:00
"(104, 0, 'Tuesday-10-22'),",104,0,2024-10-22 00:00:00,DEUPOOL  L,0,0,0,2024-10-22 00:00:00
"(105, 14633, 'Tuesday-10-22'),",105,14633,2024-10-22 00:00:00,DEURDN001,15000,0,14633,2024-10-22 00:00:00
"(106, 1, 'Tuesday-10-22'),",106,1,2024-10-22 00:00:00,DEURDS001,3,0,1,2024-10-22 00:00:00
"(107, 10, 'Tuesday-10-22'),",107,10,2024-10-22 00:00:00,DEUREG001,0,1,10,2024-10-22 00:00:00
"(108, 40, 'Tuesday-10-22'),",108,40,2024-10-22 00:00:00,DEUREG002,9,1,40,2024-10-22 00:00:00
"(109, 16687, 'Tuesday-10-22'),",109,16687,2024-10-22 00:00:00,DEURKW001,20344,0,16687,2024-10-22 00:00:00
"(110, 6942, 'Tuesday-10-22'),",110,6942,2024-10-22 00:00:00,DEUSAR001,17222,0,6942,2024-10-22 00:00:00
"(111, -37, 'Tuesday-10-22'),",111,-37,2024-10-22 00:00:00,DEUSCF001,1487,0,-37,2024-10-22 00:00:00
"(112, 3, 'Tuesday-10-22'),",112,3,2024-10-22 00:00:00,DEUSRD001,2222,0,3,2024-10-22 00:00:00
"(113, 0, 'Tuesday-10-22'),",113,0,2024-10-22 00:00:00,DEUSTM001,35,0,0,2024-10-22 00:00:00
"(114, 0, 'Tuesday-10-22'),",114,0,2024-10-22 00:00:00,DEUUCH001,0,0,0,2024-10-22 00:00:00
"(115, 181, 'Tuesday-10-22'),",115,181,2024-10-22 00:00:00,DEUUEN001,2322,0,181,2024-10-22 00:00:00
"(116, 3990, 'Tuesday-10-22'),",116,3990,2024-10-22 00:00:00,DEUULZ001,5700,0,3990,2024-10-22 00:00:00
"(117, 1956, 'Tuesday-10-22'),",117,1956,2024-10-22 00:00:00,DEUWBW001,2222,0,1956,2024-10-22 00:00:00
"(118, 72, 'Tuesday-10-22'),",118,72,2024-10-22 00:00:00,DEUWDR001,3341,0,72,2024-10-22 00:00:00
"(119, 0, 'Tuesday-10-22'),",119,0,2024-10-22 00:00:00,DEUWIS001,0,0,0,2024-10-22 00:00:00
"(120, 4185, 'Tuesday-10-22'),",120,4185,2024-10-22 00:00:00,DEUWLZ001,3208,1,4185,2024-10-22 00:00:00
"(121, 15, 'Tuesday-10-22'),",121,15,2024-10-22 00:00:00,DEUWMO001,2222,0,15,2024-10-22 00:00:00
"(122, -27902, 'Tuesday-10-22'),",122,-27902,2024-10-22 00:00:00,DEUWOB001 ,16508,0,-27902,2024-10-22 00:00:00
"(123, 203, 'Tuesday-10-22'),",123,203,2024-10-22 00:00:00,DEUWVN001,2222,0,203,2024-10-22 00:00:00
"(124, 5913, 'Tuesday-10-22'),",124,5913,2024-10-22 00:00:00,DEUZET001,8184,0,5913,2024-10-22 00:00:00
"(125, 0, 'Tuesday-10-22'),",125,0,2024-10-22 00:00:00,DEUZUE001,0,0,0,2024-10-22 00:00:00
"(126, -17615, 'Tuesday-10-22'),",126,-17615,2024-10-22 00:00:00,DEUZWI001,3433,0,-17615,2024-10-22 00:00:00
"(127, 7176, 'Tuesday-10-22'),",127,7176,2024-10-22 00:00:00,DEUZWI002,9296,0,7176,2024-10-22 00:00:00
"(128, 5, 'Tuesday-10-22'),",128,5,2024-10-22 00:00:00,DEUZWI003,500,0,5,2024-10-22 00:00:00
"(1, 114, 'Wednesday-10-23'),",1,114,2024-10-23 00:00:00,DEU010   B,2222,0,114,2024-10-23 00:00:00
"(2, 5, 'Wednesday-10-23'),",2,5,2024-10-23 00:00:00,DEU0111  B,22834,0,5,2024-10-23 00:00:00
"(3, 0, 'Wednesday-10-23'),",3,0,2024-10-23 00:00:00,DEU07024 L,2000,0,0,2024-10-23 00:00:00
"(4, 484, 'Wednesday-10-23'),",4,484,2024-10-23 00:00:00,DEU110071L,2222,0,484,2024-10-23 00:00:00
"(5, 2, 'Wednesday-10-23'),",5,2,2024-10-23 00:00:00,DEU1120  L,0,1,2,2024-10-23 00:00:00
"(6, 0, 'Wednesday-10-23'),",6,0,2024-10-23 00:00:00,DEU1162  L,3000,0,0,2024-10-23 00:00:00
"(7, 9, 'Wednesday-10-23'),",7,9,2024-10-23 00:00:00,DEU1206  L,327,0,9,2024-10-23 00:00:00
"(8, -131, 'Wednesday-10-23'),",8,-131,2024-10-23 00:00:00,DEU1299  L,296,0,-131,2024-10-23 00:00:00
"(9, 1, 'Wednesday-10-23'),",9,1,2024-10-23 00:00:00,DEU1401  L,6,0,1,2024-10-23 00:00:00
"(10, 1, 'Wednesday-10-23'),",10,1,2024-10-23 00:00:00,DEU1420  L,2222,0,1,2024-10-23 00:00:00
"(11, 0, 'Wednesday-10-23'),",11,0,2024-10-23 00:00:00,DEU1504  L,5000,0,0,2024-10-23 00:00:00
"(12, -2, 'Wednesday-10-23'),",12,-2,2024-10-23 00:00:00,DEU1543  L,1500,0,-2,2024-10-23 00:00:00
"(13, -2, 'Wednesday-10-23'),",13,-2,2024-10-23 00:00:00,DEU1544  L,500,0,-2,2024-10-23 00:00:00
"(14, 0, 'Wednesday-10-23'),",14,0,2024-10-23 00:00:00,DEU1702  L,0,0,0,2024-10-23 00:00:00
"(15, 1, 'Wednesday-10-23'),",15,1,2024-10-23 00:00:00,DEU2120  L,0,1,1,2024-10-23 00:00:00
"(16, 2, 'Wednesday-10-23'),",16,2,2024-10-23 00:00:00,DEU2181  L,0,1,2,2024-10-23 00:00:00
"(17, 208, 'Wednesday-10-23'),",17,208,2024-10-23 00:00:00,DEU21K01 L,2222,0,208,2024-10-23 00:00:00
"(18, 650, 'Wednesday-10-23'),",18,650,2024-10-23 00:00:00,DEU21P05 L,2222,0,650,2024-10-23 00:00:00
"(19, 3, 'Wednesday-10-23'),",19,3,2024-10-23 00:00:00,DEU21P20 L,2222,0,3,2024-10-23 00:00:00
"(20, 8, 'Wednesday-10-23'),",20,8,2024-10-23 00:00:00,DEU21W46 L,17,0,8,2024-10-23 00:00:00
"(21, 0, 'Wednesday-10-23'),",21,0,2024-10-23 00:00:00,DEU2272  L,0,0,0,2024-10-23 00:00:00
"(22, 668, 'Wednesday-10-23'),",22,668,2024-10-23 00:00:00,DEU22P10 L,2222,0,668,2024-10-23 00:00:00
"(23, 407, 'Wednesday-10-23'),",23,407,2024-10-23 00:00:00,DEU22P46 L,2222,0,407,2024-10-23 00:00:00
"(24, -36, 'Wednesday-10-23'),",24,-36,2024-10-23 00:00:00,DEU22P69 L,366,0,-36,2024-10-23 00:00:00
"(25, 2, 'Wednesday-10-23'),",25,2,2024-10-23 00:00:00,DEU240   B,2000,0,2,2024-10-23 00:00:00
"(26, 7, 'Wednesday-10-23'),",26,7,2024-10-23 00:00:00,DEU340   B,8,0,7,2024-10-23 00:00:00
"(27, 1, 'Wednesday-10-23'),",27,1,2024-10-23 00:00:00,DEU3799  L,5000,0,1,2024-10-23 00:00:00
"(28, 991, 'Wednesday-10-23'),",28,991,2024-10-23 00:00:00,DEU520   N,420,1,991,2024-10-23 00:00:00
"(29, 0, 'Wednesday-10-23'),",29,0,2024-10-23 00:00:00,DEU530   N,3000,0,0,2024-10-23 00:00:00
"(30, 6, 'Wednesday-10-23'),",30,6,2024-10-23 00:00:00,DEU620   B,8,0,6,2024-10-23 00:00:00
"(31, 0, 'Wednesday-10-23'),",31,0,2024-10-23 00:00:00,DEU620   N,3000,0,0,2024-10-23 00:00:00
"(32, 0, 'Wednesday-10-23'),",32,0,2024-10-23 00:00:00,DEU68024 L,2000,0,0,2024-10-23 00:00:00
"(33, -535, 'Wednesday-10-23'),",33,-535,2024-10-23 00:00:00,DEU700Y  H,2000,0,-535,2024-10-23 00:00:00
"(34, 168, 'Wednesday-10-23'),",34,168,2024-10-23 00:00:00,DEU7071  H,3500,0,168,2024-10-23 00:00:00
"(35, 0, 'Wednesday-10-23'),",35,0,2024-10-23 00:00:00,DEU70DUE L,0,0,0,2024-10-23 00:00:00
"(36, 1411, 'Wednesday-10-23'),",36,1411,2024-10-23 00:00:00,DEU780   B,2500,0,1411,2024-10-23 00:00:00
"(37, 0, 'Wednesday-10-23'),",37,0,2024-10-23 00:00:00,DEU78055 L,2500,0,0,2024-10-23 00:00:00
"(38, 160, 'Wednesday-10-23'),",38,160,2024-10-23 00:00:00,DEU790   B,314,0,160,2024-10-23 00:00:00
"(39, 0, 'Wednesday-10-23'),",39,0,2024-10-23 00:00:00,DEU81024 L,2000,0,0,2024-10-23 00:00:00
"(40, 0, 'Wednesday-10-23'),",40,0,2024-10-23 00:00:00,DEU83024 L,2000,0,0,2024-10-23 00:00:00
"(41, 12153, 'Wednesday-10-23'),",41,12153,2024-10-23 00:00:00,DEU850   B,13368,0,12153,2024-10-23 00:00:00
"(42, 0, 'Wednesday-10-23'),",42,0,2024-10-23 00:00:00,DEU85016 L,0,0,0,2024-10-23 00:00:00
"(43, 1259, 'Wednesday-10-23'),",43,1259,2024-10-23 00:00:00,DEUBIE001,500,1,1259,2024-10-23 00:00:00
"(44, 0, 'Wednesday-10-23'),",44,0,2024-10-23 00:00:00,DEUBRE001,0,0,0,2024-10-23 00:00:00
"(45, 0, 'Wednesday-10-23'),",45,0,2024-10-23 00:00:00,DEUBRE002,0,0,0,2024-10-23 00:00:00
"(46, -8543, 'Wednesday-10-23'),",46,-8543,2024-10-23 00:00:00,DEUBRV001,22254,0,-8543,2024-10-23 00:00:00
"(47, -1751, 'Wednesday-10-23'),",47,-1751,2024-10-23 00:00:00,DEUBRV002,2191,0,-1751,2024-10-23 00:00:00
"(48, 136, 'Wednesday-10-23'),",48,136,2024-10-23 00:00:00,DEUBTL001,2528,0,136,2024-10-23 00:00:00
"(49, 1945, 'Wednesday-10-23'),",49,1945,2024-10-23 00:00:00,DEUCAN001,1971,0,1945,2024-10-23 00:00:00
"(50, -217, 'Wednesday-10-23'),",50,-217,2024-10-23 00:00:00,DEUCUX001,3000,0,-217,2024-10-23 00:00:00
"(51, -1125, 'Wednesday-10-23'),",51,-1125,2024-10-23 00:00:00,DEUCUX002,3000,0,-1125,2024-10-23 00:00:00
"(52, 3932, 'Wednesday-10-23'),",52,3932,2024-10-23 00:00:00,DEUDAR001,3200,1,3932,2024-10-23 00:00:00
"(53, 0, 'Wednesday-10-23'),",53,0,2024-10-23 00:00:00,DEUDAR002,0,0,0,2024-10-23 00:00:00
"(54, 0, 'Wednesday-10-23'),",54,0,2024-10-23 00:00:00,DEUDD    K,3000,0,0,2024-10-23 00:00:00
"(55, 5233, 'Wednesday-10-23'),",55,5233,2024-10-23 00:00:00,DEUDRS001,8056,0,5233,2024-10-23 00:00:00
"(56, 0, 'Wednesday-10-23'),",56,0,2024-10-23 00:00:00,DEUDUE001,0,0,0,2024-10-23 00:00:00
"(57, 290, 'Wednesday-10-23'),",57,290,2024-10-23 00:00:00,DEUDUI001,4014,0,290,2024-10-23 00:00:00
"(58, 14, 'Wednesday-10-23'),",58,14,2024-10-23 00:00:00,DEUEGI001,2222,0,14,2024-10-23 00:00:00
