TABLE NAME,COLUM NAME,COLUM NAME.1,COLUM NAME.2,COLUM NAME.3,2023-12-10 00:00:00,COLUM NAME.4,COLUM NAME.5,COLUM NAME.6,COLUM NAME.7,Unnamed: 10,COLUM NAME.8,Unnamed: 12,Unnamed: 13,Unnamed: 14,COLUM NAME.9
"(168, 66, 'Sunday-11-27', 'Sunday-04-14', true, 'Description Info: Route POLWSN001-DEUESS001'),",168,66,POLWSN001,DEUESS001,2022-11-27 00:00:00,2024-04-14 00:00:00,true,Essen - Helf,7.02835,51.4988,Description Info: Route POLWSN001-DEUESS001,OK,168 66,POLWSN001 DEUESS001,541
"(168, 67, 'Saturday-03-19', 'Wednesday-10-21', true, 'Description Info: Route POLWSN001-DEUFAB001'),",168,67,POLWSN001,DEUFAB001,2022-03-19 00:00:00,2026-10-21 00:00:00,true,Wolfsburg - MLW Fallersleben,10.69512,52.42378,Description Info: Route POLWSN001-DEUFAB001,OK,168 67,POLWSN001 DEUFAB001,542
"(168, 70, 'Monday-04-03', 'Sunday-06-22', true, 'Description Info: Route POLWSN001-DEUGHU001'),",168,70,POLWSN001,DEUGHU001,2023-04-03 00:00:00,2025-06-22 00:00:00,true,Glauchau - SAT (Mosolf),12.54086,50.82872,Description Info: Route POLWSN001-DEUGHU001,OK,168 70,POLWSN001 DEUGHU001,543
"(168, 71, 'Friday-08-26', 'Tuesday-01-07', true, 'Description Info: Route POLWSN001-DEUGIG001'),",168,71,POLWSN001,DEUGIG001,2022-08-26 00:00:00,2025-01-07 00:00:00,true,Ginsheim-Gustavsburg - Frankenbach,8.33922,49.99216,Description Info: Route POLWSN001-DEUGIG001,OK,168 71,POLWSN001 DEUGIG001,544
"(168, 79, 'Thursday-07-06', 'Sunday-07-06', true, 'Description Info: Route POLWSN001-DEUHAM001'),",168,79,POLWSN001,DEUHAM001,2023-07-06 00:00:00,2025-07-06 00:00:00,true,Hamburg - BLG,9.94394,53.50578,Description Info: Route POLWSN001-DEUHAM001,OK,168 79,POLWSN001 DEUHAM001,545
"(168, 84, 'Saturday-09-30', 'Wednesday-08-19', true, 'Description Info: Route POLWSN001-DEUILG001'),",168,84,POLWSN001,DEUILG001,2023-09-30 00:00:00,2026-08-19 00:00:00,true,Illingen - Mosolf,8.94191,48.95471,Description Info: Route POLWSN001-DEUILG001,OK,168 84,POLWSN001 DEUILG001,546
"(168, 88, 'Thursday-12-22', 'Sunday-06-01', true, 'Description Info: Route POLWSN001-DEUKIP001'),",168,88,POLWSN001,DEUKIP001,2022-12-22 00:00:00,2025-06-01 00:00:00,true,Kippenheim - Mosolf,7.83364,48.32345,Description Info: Route POLWSN001-DEUKIP001,OK,168 88,POLWSN001 DEUKIP001,547
"(168, 89, 'Tuesday-05-17', 'Tuesday-03-18', true, 'Description Info: Route POLWSN001-DEUKT2001'),",168,89,POLWSN001,DEUKT2001,2022-05-17 00:00:00,2025-03-18 00:00:00,true,Ketzin - Mosolf,12.86658,52.53708,Description Info: Route POLWSN001-DEUKT2001,OK,168 89,POLWSN001 DEUKT2001,548
"(168, 91, 'Wednesday-11-09', 'Monday-08-05', true, 'Description Info: Route POLWSN001-DEULBC002'),",168,91,POLWSN001,DEULBC002,2022-11-09 00:00:00,2024-08-05 00:00:00,true,LÃ¼beck (TravemÃ¼nde) - LHG Skandinavienkai,10.83853,53.93406,Description Info: Route POLWSN001-DEULBC002,OK,168 91,POLWSN001 DEULBC002,549
"(168, 93, 'Friday-08-05', 'Friday-01-05', true, 'Description Info: Route POLWSN001-DEULEH001'),",168,93,POLWSN001,DEULEH001,2022-08-05 00:00:00,2024-01-05 00:00:00,true,Lehrte (Aligse) - CAT,9.97578,52.39472,Description Info: Route POLWSN001-DEULEH001,OK,168 93,POLWSN001 DEULEH001,550
"(168, 97, 'Wednesday-06-01', 'Monday-06-29', true, 'Description Info: Route POLWSN001-DEUNDS001'),",168,97,POLWSN001,DEUNDS001,2022-06-01 00:00:00,2026-06-29 00:00:00,true,Neuseddin - CAT,13.00601,52.2889,Description Info: Route POLWSN001-DEUNDS001,OK,168 97,POLWSN001 DEUNDS001,551
"(168, 98, 'Tuesday-07-26', 'Thursday-09-24', true, 'Description Info: Route POLWSN001-DEUNEM001'),",168,98,POLWSN001,DEUNEM001,2022-07-26 00:00:00,2026-09-24 00:00:00,true,Neckarsulm - Audi Forum?,9.22127,49.19357,Description Info: Route POLWSN001-DEUNEM001,OK,168 98,POLWSN001 DEUNEM001,552
"(168, 99, 'Friday-06-09', 'Sunday-05-11', true, 'Description Info: Route POLWSN001-DEUNSS001'),",168,99,POLWSN001,DEUNSS001,2023-06-09 00:00:00,2025-05-11 00:00:00,true,Neuss - Autoterminal Neuss,6.7142,51.21054,Description Info: Route POLWSN001-DEUNSS001,OK,168 99,POLWSN001 DEUNSS001,553
"(168, 100, 'Tuesday-11-21', 'Saturday-05-02', true, 'Description Info: Route POLWSN001-DEUNUE001'),",168,100,POLWSN001,DEUNUE001,2023-11-21 00:00:00,2026-05-02 00:00:00,true,NÃ¼rnberg - Altmann,11.0975,49.41997,Description Info: Route POLWSN001-DEUNUE001,OK,168 100,POLWSN001 DEUNUE001,554
"(168, 102, 'Sunday-11-06', 'Monday-07-14', true, 'Description Info: Route POLWSN001-DEUOSN002'),",168,102,POLWSN001,DEUOSN002,2022-11-06 00:00:00,2025-07-14 00:00:00,true,OsnabrÃ¼ck - CAT,8.09121,52.26288,Description Info: Route POLWSN001-DEUOSN002,OK,168 102,POLWSN001 DEUOSN002,555
"(168, 105, 'Thursday-07-07', 'Wednesday-06-18', true, 'Description Info: Route POLWSN001-DEURDN001'),",168,105,POLWSN001,DEURDN001,2022-07-07 00:00:00,2025-06-18 00:00:00,true,Rehden - BTR,8.48148,52.61615,Description Info: Route POLWSN001-DEURDN001,OK,168 105,POLWSN001 DEURDN001,556
"(168, 120, 'Saturday-12-02', 'Wednesday-05-13', true, 'Description Info: Route POLWSN001-DEUWLZ001'),",168,120,POLWSN001,DEUWLZ001,2023-12-02 00:00:00,2026-05-13 00:00:00,true,Wolnzach - Altmann,11.63098,48.5935,Description Info: Route POLWSN001-DEUWLZ001,OK,168 120,POLWSN001 DEUWLZ001,557
"(168, 122, 'Saturday-03-25', 'Monday-06-09', true, 'Description Info: Route POLWSN001-DEUWOB001 '),",168,122,POLWSN001,DEUWOB001 ,2023-03-25 00:00:00,2025-06-09 00:00:00,true,Wolfsburg - Werk,10.79639,52.4354,Description Info: Route POLWSN001-DEUWOB001 ,OK,168 122,POLWSN001 DEUWOB001 ,558
"(174, 61, 'Sunday-06-18', 'Sunday-04-12', true, 'Description Info: Route PRTSET001-DEUEME002'),",174,61,PRTSET001,DEUEME002,2023-06-18 00:00:00,2026-04-12 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route PRTSET001-DEUEME002,OK,174 61,PRTSET001 DEUEME002,559
"(178, 97, 'Monday-02-06', 'Friday-10-23', true, 'Description Info: Route SVKBTS001-DEUNDS001'),",178,97,SVKBTS001,DEUNDS001,2023-02-06 00:00:00,2026-10-23 00:00:00,true,Neuseddin - CAT,13.00601,52.2889,Description Info: Route SVKBTS001-DEUNDS001,OK,178 97,SVKBTS001 DEUNDS001,560
"(178, 109, 'Wednesday-08-10', 'Friday-09-18', true, 'Description Info: Route SVKBTS001-DEURKW001'),",178,109,SVKBTS001,DEURKW001,2022-08-10 00:00:00,2026-09-18 00:00:00,true,Rackwitz - SAT (Mosolf),12.38260485,51.44054125,Description Info: Route SVKBTS001-DEURKW001,OK,178 109,SVKBTS001 DEURKW001,561
"(178, 116, 'Sunday-03-12', 'Tuesday-04-15', true, 'Description Info: Route SVKBTS001-DEUULZ001'),",178,116,SVKBTS001,DEUULZ001,2023-03-12 00:00:00,2025-04-15 00:00:00,true,Dodendorf (SÃ¼lzetal) - BLG,11.60992,52.04981,Description Info: Route SVKBTS001-DEUULZ001,OK,178 116,SVKBTS001 DEUULZ001,562
"(182, 61, 'Sunday-07-24', 'Tuesday-04-28', true, 'Description Info: Route ZAFDUR001-DEUEME002'),",182,61,ZAFDUR001,DEUEME002,2022-07-24 00:00:00,2026-04-28 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route ZAFDUR001-DEUEME002,OK,182 61,ZAFDUR001 DEUEME002,563
"(183, 61, 'Tuesday-03-29', 'Saturday-06-22', true, 'Description Info: Route ZAFPLZ001-DEUEME002'),",183,61,ZAFPLZ001,DEUEME002,2022-03-29 00:00:00,2024-06-22 00:00:00,true,Emden - AuÃŸenhafen,7.17683,53.33672,Description Info: Route ZAFPLZ001-DEUEME002,OK,183 61,ZAFPLZ001 DEUEME002,564
